assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL3636058,CHEMBL3633297,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c3)c12,6.48
CHEMBL3636058,CHEMBL3633302,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)c12,6.93
CHEMBL3636058,CHEMBL3633288,COc1ccc(C(=O)OCCN2CCOCC2)cc1NC(=O)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,5.33
CHEMBL3636058,CHEMBL3633273,COc1ccc(C(=O)OCCN(C)C)cc1NC(=O)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,7.21
CHEMBL3636058,CHEMBL3633684,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccc5c(c4)OCO5)cc3)c12,8.86
CHEMBL3636058,CHEMBL3633289,COc1ccc(C(=O)OCCN2CCOCC2)cc1NC(=O)Nc1cc(-c2cn[nH]c2)ccc1OC(F)(F)F,4.83
CHEMBL3636058,CHEMBL3633271,COc1ccc(C(=O)OCCN(C)C)cc1NC(=O)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,7.55
CHEMBL3636058,CHEMBL3633291,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(F)c4)c3)c12,7.23
CHEMBL3705991,CHEMBL3696096,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3snc(N)c3C(N)=O)cc2)c1,7.92
CHEMBL3705991,CHEMBL3696085,NC(=O)c1c(-c2ccc(N)cc2)nsc1NC(=O)NCCCO,5.60
CHEMBL3705991,CHEMBL3696079,NC(=O)c1c(-c2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2)nsc1NC(=O)NCCCN1CCOCC1,5.34
CHEMBL3705991,CHEMBL3696072,NC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)nsc1NC(=O)NCCCN1CCOCC1,8.10
CHEMBL3705991,CHEMBL3696074,Cc1cccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCOCC4)c3C(N)=O)cc2)c1,8.52
CHEMBL3705991,CHEMBL3696098,COc1ccc(CNc2nsc(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)c2C(N)=O)c(OC)c1,7.01
CHEMBL3705991,CHEMBL3696077,COCCCNC(=O)Nc1snc(-c2ccc(N)cc2)c1C(N)=O,5.34
CHEMBL3705991,CHEMBL3696078,COCCCNC(=O)Nc1snc(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c1C(N)=O,7.41
CHEMBL3705991,CHEMBL3696080,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCOCC4)c3C(N)=O)c(C)c2)c1,7.57
CHEMBL3705991,CHEMBL3696075,NC(=O)c1c(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)nsc1NC(=O)NCCCN1CCOCC1,8.22
CHEMBL3705991,CHEMBL3696081,CCOC(=O)Nc1snc(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c1C(N)=O,7.30
CHEMBL3705991,CHEMBL3696087,Cc1ccc(NC(=O)Nc2ccc(-c3nsc(N)c3C(N)=O)cc2)cc1,6.75
CHEMBL3705991,CHEMBL3696084,Cc1ccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCO)c3C(N)=O)cc2)cc1,8.15
CHEMBL3705991,CHEMBL3696071,NC(=O)c1c(-c2ccc(N)cc2)nsc1NC(=O)NCCCN1CCOCC1,5.48
CHEMBL3705991,CHEMBL3696083,Cc1ccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCC(=O)O)c3C(N)=O)cc2)cc1,8.22
CHEMBL3705991,CHEMBL3696095,Cc1ccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCCC4)c3C(N)=O)cc2)cc1,8.00
CHEMBL3705991,CHEMBL3696073,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCOCC4)c3C(N)=O)cc2)c1,7.85
CHEMBL3705991,CHEMBL3696076,Cc1ccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCOCC4)c3C(N)=O)cc2)cc1,8.10
CHEMBL3705991,CHEMBL3696092,NC(=O)c1c(-c2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)nsc1N,5.79
CHEMBL3705991,CHEMBL3696091,NC(=O)c1c(-c2cccc(NO)c2)nsc1N,5.92
CHEMBL3705991,CHEMBL3696088,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc(N)c3C(N)=O)cc2)c1,7.62
CHEMBL3705991,CHEMBL3696097,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3snc(NCCCN4CCOCC4)c3C(N)=O)cc2)c1,7.57
CHEMBL3706174,CHEMBL3702620,CC(C)(C)CCNC(=O)c1cccc(N2CCc3nc(N)ncc3C2)c1,6.25
CHEMBL3706174,CHEMBL3644558,COC(=O)CNC(=O)c1cncc2c1CCN(c1cccc(C(=O)Nc3cccc(C(C)C)c3)c1)C2,7.31
CHEMBL3706174,CHEMBL3644551,Cc1cccc(NC(=O)Nc2ccc(N3CCc4ccncc4C3)cc2C)c1,6.34
CHEMBL3706174,CHEMBL3702642,CC(C)c1cccc(NC(=O)c2cccc(N3Cc4cnc(N)nc4C3)c2)c1,5.20
CHEMBL3706174,CHEMBL3702663,Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1N1CCc2nc(N)ncc2C1,7.85
CHEMBL3706174,CHEMBL3702610,CCCc1ccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)cc1,7.17
CHEMBL3706174,CHEMBL3702612,CC(C)c1ccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)cc1,7.17
CHEMBL3706174,CHEMBL3644555,COC(=O)c1cncc2c1CCN(c1cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c1)C2,8.10
CHEMBL3706174,CHEMBL3702619,Nc1ncc2c(n1)CCN(c1cccc(C(=O)NC3CCCC3)c1)C2,5.24
CHEMBL3706174,CHEMBL3644544,Nc1ncc2c(n1)CCN(c1cncc(C(=O)Nc3cccc(C(F)(F)F)c3)c1)C2,6.23
CHEMBL3706174,CHEMBL3702609,CCc1cccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)c1,7.66
CHEMBL3706174,CHEMBL3702602,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)c1,7.68
CHEMBL3706174,CHEMBL3702665,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(N2CCc3ncncc3C2)c1,7.72
CHEMBL3706174,CHEMBL3644550,Cc1cccc(NC(=O)Nc2ccc(N3CCc4ccncc4C3)c(C)c2)c1,6.51
CHEMBL3706174,CHEMBL3702611,CN1CCC(Oc2ccc(NC(=O)c3cccc(N4CCc5nc(N)ncc5C4)c3)cc2)CC1,5.93
CHEMBL3706174,CHEMBL3644559,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cncc4C(=O)NCCCN4CCCC4)C3)c2)c1,6.64
CHEMBL3706174,CHEMBL3702616,CCCCNC(=O)c1cccc(N2CCc3nc(N)ncc3C2)c1,5.39
CHEMBL3706174,CHEMBL3644552,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4ccncc4C3)c2)c1,7.41
CHEMBL3706174,CHEMBL3702666,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1N1CCc2ncncc2C1,6.98
CHEMBL3706174,CHEMBL3702604,CC(C)(C)c1ccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)cc1,7.39
CHEMBL3706174,CHEMBL3702621,CCN(CC)C(=O)c1cccc(N2CCc3nc(N)ncc3C2)c1,5.90
CHEMBL3706174,CHEMBL3644554,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cncc4C(=O)O)C3)c2)c1,7.27
CHEMBL3706174,CHEMBL3644557,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cncc4C(=O)NCCCO)C3)c2)c1,6.66
CHEMBL3706174,CHEMBL3644547,Cc1cccc(NC(=O)Nc2ccc(N3CCc4ccncc4C3)cc2)c1,5.66
CHEMBL3706174,CHEMBL3702607,COc1cccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)c1,6.99
CHEMBL3706174,CHEMBL3644553,COC(=O)c1cncc2c1CCN(c1cccc(C(=O)Nc3cccc(C(C)C)c3)c1)C2,7.92
CHEMBL3706174,CHEMBL3702662,Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)cc(N2CCc3nc(N)ncc3C2)c1,7.57
CHEMBL3706174,CHEMBL3644556,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cncc4C(=O)NCCCN4CCOCC4)C3)c2)c1,6.43
CHEMBL3706174,CHEMBL3702606,Cc1ccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)cc1,6.11
CHEMBL3706174,CHEMBL3702667,Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)cc(N2CCc3ncncc3C2)c1,6.20
CHEMBL3706174,CHEMBL3702605,Nc1ncc2c(n1)CCN(c1cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c1)C2,7.72
CHEMBL3706174,CHEMBL3644545,CC(C)c1cccc(NC(=O)c2cncc(N3CCc4nc(N)ncc4C3)c2)c1,6.83
CHEMBL3706174,CHEMBL3702659,Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1N1CCc2nc(CS)ncc2C1,7.51
CHEMBL3706174,CHEMBL3702643,Nc1ncc2c(n1)CN(c1cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c1)C2,5.67
CHEMBL3706174,CHEMBL3702669,Cc1cc(C(=O)Nc2cccc(C(C)C)c2)cc(N2CCc3ncncc3C2)c1,6.80
CHEMBL3706174,CHEMBL3702668,Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1N1CCc2ncncc2C1,7.96
CHEMBL3706174,CHEMBL3702661,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1N1CCc2nc(N)ncc2C1,8.10
CHEMBL3706174,CHEMBL3702618,Nc1ncc2c(n1)CCN(c1cccc(C(=O)NCC3CCCCC3)c1)C2,5.67
CHEMBL3706174,CHEMBL3702617,CC(C)(C)C1CCC(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)CC1,6.51
CHEMBL3706174,CHEMBL3702601,Nc1ncc2c(n1)CCN(c1cccc(C(=O)Nc3ccccc3)c1)C2,5.53
CHEMBL3706174,CHEMBL3702657,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1N1CCc2nc(CS)ncc2C1,7.15
CHEMBL3706174,CHEMBL3644560,Nc1ncc2c(n1)CCN(c1cccc(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c1)C2,7.57
CHEMBL3706174,CHEMBL3702656,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(N2CCc3nc(CS)ncc3C2)c1,6.12
CHEMBL3706174,CHEMBL3702603,Cc1cccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)c1,6.94
CHEMBL3706174,CHEMBL3702608,CCc1ccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)cc1,6.84
CHEMBL3706174,CHEMBL3702664,Cc1cc(C(=O)Nc2cccc(C(C)C)c2)cc(N2CCc3nc(N)ncc3C2)c1,7.77
CHEMBL3707963,CHEMBL3648097,CCOc1nc(Nc2ccc(S(=N)(=O)CC)cc2)ncc1Br,7.05
CHEMBL3707963,CHEMBL3648115,COc1cc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,7.12
CHEMBL3707963,CHEMBL3648084,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,6.85
CHEMBL3707963,CHEMBL3648111,COc1cc(Nc2ncc(Br)c(N[C@H](C)[C@@H](C)O)n2)ccc1S(C)(=N)=O,7.51
CHEMBL3707963,CHEMBL3648087,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1,6.28
CHEMBL3707963,CHEMBL3648103,CCC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)O,6.70
CHEMBL3707963,CHEMBL3648082,COc1cc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,6.82
CHEMBL3707963,CHEMBL3648127,CCC(CO)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,6.77
CHEMBL3707963,CHEMBL3648126,CC(C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,7.16
CHEMBL3707963,CHEMBL3648095,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,7.58
CHEMBL3707963,CHEMBL3648121,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1,6.64
CHEMBL3707963,CHEMBL3648125,Cc1cc(Nc2ncc(Br)c(N[C@@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,7.32
CHEMBL3707963,CHEMBL3648088,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,7.03
CHEMBL3707963,CHEMBL3648094,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@H](C)O)n2)cc1,6.57
CHEMBL3707963,CHEMBL3648102,CC(O)C(C)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,6.82
CHEMBL3707963,CHEMBL3648107,C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)CCO)cc2)ncc1Br)C(C)(C)O,7.16
CHEMBL3707963,CHEMBL3648112,COc1cc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,7.01
CHEMBL3707963,CHEMBL3648072,C[C@@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,6.85
CHEMBL3707963,CHEMBL3648080,C[C@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(=O)(CC=O)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,6.89
CHEMBL3707963,CHEMBL3648113,CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@@H](C)O)n2)cc1OC,7.80
CHEMBL3707963,CHEMBL3648119,COC[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)[C@H](C)O,6.52
CHEMBL3707963,CHEMBL3648073,C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,6.47
CHEMBL3707963,CHEMBL3648090,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1C,7.24
CHEMBL3707963,CHEMBL3940661,CS(=N)(=O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,7.21
CHEMBL3707963,CHEMBL3648089,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,7.04
CHEMBL3707963,CHEMBL3648099,C=S(N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)CO)n2)cc1,7.40
CHEMBL3707963,CHEMBL3648077,C[C@@H](Nc1nc(Nc2ccc(S(=O)(=NS(=O)(=O)CC[Si](C)(C)C)C3CCCC3)cc2)ncc1Br)C(C)(C)O,6.04
CHEMBL3707963,CHEMBL3648112,COc1cc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,7.16
CHEMBL3707963,CHEMBL3648116,C[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,7.19
CHEMBL3707963,CHEMBL3648074,C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1Br)C(C)(C)O,7.54
CHEMBL3707963,CHEMBL3648096,Cc1cc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,7.41
CHEMBL3707963,CHEMBL3648123,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,7.16
CHEMBL3707963,CHEMBL3648123,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,7.10
CHEMBL3707963,CHEMBL3648086,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1,6.35
CHEMBL3707963,CHEMBL3648079,C[C@@H](Nc1nc(Nc2ccc(S(=O)(CC=O)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br)C(C)(C)O,6.80
CHEMBL3707963,CHEMBL3648104,CC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,6.96
CHEMBL3707963,CHEMBL3648075,C[C@H](CO)Nc1nc(Nc2ccc(S(=O)(CC3CC3)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,6.62
CHEMBL3707963,CHEMBL3648120,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@@H](C)O)n2)cc1,6.33
CHEMBL3707963,CHEMBL3648085,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,7.25
CHEMBL3707963,CHEMBL3648100,CCC(C)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,6.92
CHEMBL3707963,CHEMBL3648114,CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1OC,7.54
CHEMBL3707963,CHEMBL3648081,C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(CCO)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,6.09
CHEMBL3707963,CHEMBL3648101,CC(O)CSc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,6.60
CHEMBL3707963,CHEMBL3648093,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)cc1,6.96
CHEMBL3707963,CHEMBL3648108,C[C@H](Nc1nc(Nc2ccc(S(=N)(=O)CCO)cc2)ncc1Br)C(C)(C)O,7.23
CHEMBL3707963,CHEMBL3648071,C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,7.32
CHEMBL3707963,CHEMBL3639469,Cc1cc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,7.35
CHEMBL3707963,CHEMBL3648118,COC[C@@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)[C@@H](C)O,6.47
CHEMBL3707963,CHEMBL3648092,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)cc1,6.82
CHEMBL3707963,CHEMBL3648124,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@@H](C)C(C)(C)O)n2)cc1,7.50
CHEMBL3707963,CHEMBL3639469,Cc1cc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,7.18
CHEMBL3707963,CHEMBL3648078,C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)C3CCCC3)cc2)ncc1Br)C(C)(C)O,7.08
CHEMBL3707963,CHEMBL3648076,C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)CC3CC3)cc2)ncc1Br)C(C)(C)O,7.31
CHEMBL3707963,CHEMBL3648083,CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,7.43
CHEMBL3707963,CHEMBL3648115,COc1cc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,7.12
CHEMBL3707963,CHEMBL3648098,C[C@H](CO)Nc1nc(Nc2ccc(S(C)(=O)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,7.13
CHEMBL3707963,CHEMBL3648091,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1C,7.23
CHEMBL3707826,CHEMBL3622952,Cc1nn(-c2ccnc(Nc3ccc4c(ccn4C)c3)n2)cc1CN1CC(O)C1,5.77
CHEMBL3707826,CHEMBL3622959,Cc1nn(-c2ccnc(Nc3ccc4c(cnn4C)c3)n2)cc1CN1CC(O)C1,5.73
CHEMBL3707826,CHEMBL3657558,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(S(C)(=O)=O)nn4C)n2)cc1CN1C[C@@H](O)[C@@H](O)C1,6.19
CHEMBL3707826,CHEMBL3657556,CO[C@@H]1CN(Cc2cn(-c3ccnc(Nc4ccc5c(c4)c(Cl)c(C)n5C)n3)nc2C)C[C@@H]1O,6.14
CHEMBL3707826,CHEMBL3657559,CCCn1c(C)c(Cl)c2cc(Nc3nccc(-n4cc(CN5CC(O)C5)c(C)n4)n3)ccc21,6.31
CHEMBL3707826,CHEMBL3657547,Cc1nn(-c2nc(Nc3ccc4c(c3)c(Cl)c(C)n4C)ncc2F)cc1CN1CC(O)C1,6.00
CHEMBL3707826,CHEMBL3657554,COC[C@@H]1C[C@@H](O)CN1Cc1cn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)nc1C,5.08
CHEMBL3707826,CHEMBL3622955,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)cn4C)n2)cc1CN1CC(O)C1,6.45
CHEMBL3707826,CHEMBL3657545,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)nn4C(C)C)n2)cc1CN1CC(O)C1,5.72
CHEMBL3707826,CHEMBL3657549,Cc1cn(-c2nc(Nc3ccc4c(c3)c(Cl)nn4C)ncc2F)cc1CN1CC(O)C1,6.82
CHEMBL3707826,CHEMBL3657552,CC(=O)c1c[nH]c2ccc(Nc3nccc(-n4cc(CN5CC(O)C5)c(C)n4)n3)cc12,6.24
CHEMBL3707826,CHEMBL3622957,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC[C@@H](O)C1,6.00
CHEMBL3707826,CHEMBL3657548,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(-c3nccs3)cn4C)n2)cc1CN1CC(O)C1,6.54
CHEMBL3707826,CHEMBL3657551,Cc1nn(-c2cccc(Nc3ccc4c(c3)c(C(=O)C(F)(F)F)cn4C)n2)cc1CN1CC[C@@H](O)C1,6.30
CHEMBL3707826,CHEMBL3657546,Cc1nn(-c2ccnc(Nc3ccc4oc(C)c(Cl)c4c3)n2)cc1CN1CC(O)C1,5.41
CHEMBL3707826,CHEMBL3622961,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)nn4C)n2)cc1CN1CC(O)C1,5.95
CHEMBL3707826,CHEMBL3622956,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC(O)C1,6.72
CHEMBL3707826,CHEMBL3657550,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4C)n2)cc1CN1CC[C@@H](O)C1,6.32
CHEMBL3707826,CHEMBL3657555,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CCN1CC[C@@H](O)C1,5.68
CHEMBL3707826,CHEMBL3657557,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1C[C@H](O)C[C@H]1C,5.37
CHEMBL3707826,CHEMBL3657544,CC(=O)c1cn(C)c2ccc(Nc3nccc(-n4cc(CN5CC(O)C5)c(C)n4)n3)cc12,6.46
CHEMBL3707826,CHEMBL3657553,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1C[C@H](O)C[C@H]1C(=O)O,5.02
CHEMBL3749261,CHEMBL3747226,O=C(Nc1cccc(C(F)(F)F)c1)n1ccc2cc(Oc3ncnc4c3CCNC4)ccc21,7.66
CHEMBL3749261,CHEMBL3746226,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)no1,7.52
CHEMBL3749261,CHEMBL3746357,O=C(Nc1cccc(C(F)(F)F)c1)n1ccc2cc(Oc3ncnc4c3CNCC4)ccc21,7.75
CHEMBL3749261,CHEMBL3746273,C[C@@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1,8.10
CHEMBL3749261,CHEMBL3746122,O=C(Nc1cc(C2CC2)on1)n1ccc2cc(Oc3ncnc4c3CNC4)ccc21,7.39
CHEMBL3749261,CHEMBL3745816,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1,8.05
CHEMBL3749261,CHEMBL3745924,CCN1CCc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)C1,8.00
CHEMBL3749261,CHEMBL3747266,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)CN1,7.62
CHEMBL3749261,CHEMBL3747669,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C(C)(C)C)on3)c2)CN1,7.52
CHEMBL3749261,CHEMBL3746776,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1,8.10
CHEMBL3749261,CHEMBL3746359,Nc1cc(Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)ncn1,7.77
CHEMBL3749261,CHEMBL3746204,CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c2)ncn1,8.30
CHEMBL3749261,CHEMBL3746735,C[C@H]1NCc2ncnc(Oc3ccc4c(ccn4C(=O)Nc4cccc(C(F)(F)F)c4)c3)c21,7.77
CHEMBL3749261,CHEMBL3747084,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)n[nH]1,8.10
CHEMBL3749261,CHEMBL3747565,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)on1,6.94
CHEMBL3749261,CHEMBL3746052,CC(=O)N1CCc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)C1,8.15
CHEMBL3749261,CHEMBL3746370,CC1(c2cc(NC(=O)n3ccc4cc(Oc5ncnc6c5CNC6)ccc43)no2)CC1,7.85
CHEMBL3749261,CHEMBL3745943,CC(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)n[nH]1,8.22
CHEMBL3749261,CHEMBL3747063,CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)ncn1,8.10
CHEMBL3749261,CHEMBL3747182,C[C@@H]1NCc2ncnc(Oc3ccc4c(ccn4C(=O)Nc4cccc(C(F)(F)F)c4)c3)c21,7.80
